Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total,Total2
Hombres,Illes Balears,25 y más años,2011T3,17,83
Hombres,Illes Balears,25 y más años,2011T2,18,8
Hombres,Illes Balears,25 y más años,2011T1,21,44
Hombres,Illes Balears,25 y más años,2010T4,20,59
Hombres,Illes Balears,25 y más años,2010T3,15,66
Hombres,Illes Balears,25 y más años,2010T2,16,43
Hombres,Illes Balears,25 y más años,2010T1,19,9
Hombres,Illes Balears,25 y más años,2009T4,17,92
Hombres,Illes Balears,25 y más años,2009T3,15,60
Hombres,Illes Balears,25 y más años,2009T2,17,20
Hombres,Illes Balears,25 y más años,2009T1,17,16
Hombres,Illes Balears,25 y más años,2008T4,11,16
Hombres,Illes Balears,25 y más años,2008T3,6,95
Hombres,Illes Balears,25 y más años,2008T2,5,8
Hombres,Illes Balears,25 y más años,2008T1,7,97
Hombres,Illes Balears,25 y más años,2007T4,7,45
Hombres,Illes Balears,25 y más años,2007T3,3,67
Hombres,Illes Balears,25 y más años,2007T2,2,95
Hombres,Illes Balears,25 y más años,2007T1,6,89
Hombres,Illes Balears,25 y más años,2006T4,4,65
Hombres,Illes Balears,25 y más años,2006T3,3,68
Hombres,Illes Balears,25 y más años,2006T2,4,80
Hombres,Illes Balears,25 y más años,2006T1,4,78
Hombres,Illes Balears,25 y más años,2005T4,4,27
Hombres,Illes Balears,25 y más años,2005T3,2,5
Hombres,Illes Balears,25 y más años,2005T2,3,10
Hombres,Illes Balears,25 y más años,2005T1,6,38
Hombres,Illes Balears,25 y más años,2004T4,5,7
Hombres,Illes Balears,25 y más años,2004T3,5,2
Hombres,Illes Balears,25 y más años,2004T2,6,36
Hombres,Illes Balears,25 y más años,2004T1,7,4
Hombres,Illes Balears,25 y más años,2003T4,7,18
Hombres,Illes Balears,25 y más años,2003T3,4,98
Hombres,Illes Balears,25 y más años,2003T2,6,14
Hombres,Illes Balears,25 y más años,2003T1,7,18
Hombres,Illes Balears,25 y más años,2002T4,6,40
Hombres,Illes Balears,25 y más años,2002T3,4,44
Hombres,Illes Balears,25 y más años,2002T2,4,36
Hombres,Illes Balears,25 y más años,2002T1,6,36
Hombres,Illes Balears,De 16 a 19 años,2023T4,36,11
Hombres,Illes Balears,De 16 a 19 años,2023T3,9,79
Hombres,Illes Balears,De 16 a 19 años,2023T2,37,66
Hombres,Illes Balears,De 16 a 19 años,2023T1,53,94
Hombres,Illes Balears,De 16 a 19 años,2022T4,16,60
Hombres,Illes Balears,De 16 a 19 años,2022T3,48,24
Hombres,Illes Balears,De 16 a 19 años,2022T2,20,26
Hombres,Illes Balears,De 16 a 19 años,2022T1,65,11
Hombres,Illes Balears,De 16 a 19 años,2021T4,69,41
Hombres,Illes Balears,De 16 a 19 años,2021T3,22,84
Hombres,Illes Balears,De 16 a 19 años,2021T2,50,12
Hombres,Illes Balears,De 16 a 19 años,2021T1,35,50
Hombres,Illes Balears,De 16 a 19 años,2020T4,69,59
Hombres,Illes Balears,De 16 a 19 años,2020T3,57,71
Hombres,Illes Balears,De 16 a 19 años,2020T2,44,53
Hombres,Illes Balears,De 16 a 19 años,2020T1,41,33
Hombres,Illes Balears,De 16 a 19 años,2019T4,26,79
Hombres,Illes Balears,De 16 a 19 años,2019T3,38,63
Hombres,Illes Balears,De 16 a 19 años,2019T2,43,59
Hombres,Illes Balears,De 16 a 19 años,2019T1,45,36
Hombres,Illes Balears,De 16 a 19 años,2018T4,47,54
Hombres,Illes Balears,De 16 a 19 años,2018T3,27,4
Hombres,Illes Balears,De 16 a 19 años,2018T2,42,74
Hombres,Illes Balears,De 16 a 19 años,2018T1,57,97
Hombres,Illes Balears,De 16 a 19 años,2017T4,42,36
Hombres,Illes Balears,De 16 a 19 años,2017T3,36,86
Hombres,Illes Balears,De 16 a 19 años,2017T2,57,29
Hombres,Illes Balears,De 16 a 19 años,2017T1,73,30
Hombres,Illes Balears,De 16 a 19 años,2016T4,53,56
Hombres,Illes Balears,De 16 a 19 años,2016T3,26,17
Hombres,Illes Balears,De 16 a 19 años,2016T2,36,12
Hombres,Illes Balears,De 16 a 19 años,2016T1,56,0
Hombres,Illes Balears,De 16 a 19 años,2015T4,75,75
Hombres,Illes Balears,De 16 a 19 años,2015T3,53,77
Hombres,Illes Balears,De 16 a 19 años,2015T2,67,13
Hombres,Illes Balears,De 16 a 19 años,2015T1,83,50
Hombres,Illes Balears,De 16 a 19 años,2014T4,71,73
Hombres,Illes Balears,De 16 a 19 años,2014T3,44,8
Hombres,Illes Balears,De 16 a 19 años,2014T2,74,1
Hombres,Illes Balears,De 16 a 19 años,2014T1,83,51
Hombres,Illes Balears,De 16 a 19 años,2013T4,73,99
Hombres,Illes Balears,De 16 a 19 años,2013T3,55,16
Hombres,Illes Balears,De 16 a 19 años,2013T2,52,71
Hombres,Illes Balears,De 16 a 19 años,2013T1,58,98
Hombres,Illes Balears,De 16 a 19 años,2012T4,85,24
Hombres,Illes Balears,De 16 a 19 años,2012T3,70,33
Hombres,Illes Balears,De 16 a 19 años,2012T2,67,82
Hombres,Illes Balears,De 16 a 19 años,2012T1,79,16
Hombres,Illes Balears,De 16 a 19 años,2011T4,100,0
Hombres,Illes Balears,De 16 a 19 años,2011T3,59,67
Hombres,Illes Balears,De 16 a 19 años,2011T2,70,61
Hombres,Illes Balears,De 16 a 19 años,2011T1,78,49
Hombres,Illes Balears,De 16 a 19 años,2010T4,83,96
Hombres,Illes Balears,De 16 a 19 años,2010T3,67,6
Hombres,Illes Balears,De 16 a 19 años,2010T2,71,10
Hombres,Illes Balears,De 16 a 19 años,2010T1,80,51
Hombres,Illes Balears,De 16 a 19 años,2009T4,66,95
Hombres,Illes Balears,De 16 a 19 años,2009T3,50,95
Hombres,Illes Balears,De 16 a 19 años,2009T2,74,17
Hombres,Illes Balears,De 16 a 19 años,2009T1,57,89
Hombres,Illes Balears,De 16 a 19 años,2008T4,42,31
Hombres,Illes Balears,De 16 a 19 años,2008T3,35,97
Hombres,Illes Balears,De 16 a 19 años,2008T2,40,93
Hombres,Illes Balears,De 16 a 19 años,2008T1,23,73
Hombres,Illes Balears,De 16 a 19 años,2007T4,20,81
Hombres,Illes Balears,De 16 a 19 años,2007T3,5,14
Hombres,Illes Balears,De 16 a 19 años,2007T2,29,4
Hombres,Illes Balears,De 16 a 19 años,2007T1,43,36
Hombres,Illes Balears,De 16 a 19 años,2006T4,38,83
Hombres,Illes Balears,De 16 a 19 años,2006T3,11,38
Hombres,Illes Balears,De 16 a 19 años,2006T2,17,59
Hombres,Illes Balears,De 16 a 19 años,2006T1,35,39
Hombres,Illes Balears,De 16 a 19 años,2005T4,23,79
Hombres,Illes Balears,De 16 a 19 años,2005T3,20,60
Hombres,Illes Balears,De 16 a 19 años,2005T2,31,54
Hombres,Illes Balears,De 16 a 19 años,2005T1,38,42
Hombres,Illes Balears,De 16 a 19 años,2004T4,21,87
Hombres,Illes Balears,De 16 a 19 años,2004T3,21,39
Hombres,Illes Balears,De 16 a 19 años,2004T2,33,84
Hombres,Illes Balears,De 16 a 19 años,2004T1,44,25
Hombres,Illes Balears,De 16 a 19 años,2003T4,36,90
Hombres,Illes Balears,De 16 a 19 años,2003T3,28,97
Hombres,Illes Balears,De 16 a 19 años,2003T2,34,12
Hombres,Illes Balears,De 16 a 19 años,2003T1,34,93
Hombres,Illes Balears,De 16 a 19 años,2002T4,22,8
Hombres,Illes Balears,De 16 a 19 años,2002T3,16,58
Hombres,Illes Balears,De 16 a 19 años,2002T2,16,31
Hombres,Illes Balears,De 16 a 19 años,2002T1,12,89
Hombres,Illes Balears,De 20 a 24 años,2023T4,24,46
Hombres,Illes Balears,De 20 a 24 años,2023T3,12,65
Hombres,Illes Balears,De 20 a 24 años,2023T2,14,54
Hombres,Illes Balears,De 20 a 24 años,2023T1,27,76
Hombres,Illes Balears,De 20 a 24 años,2022T4,31,98
Hombres,Illes Balears,De 20 a 24 años,2022T3,12,99
Hombres,Illes Balears,De 20 a 24 años,2022T2,19,42
Hombres,Illes Balears,De 20 a 24 años,2022T1,38,23
Hombres,Illes Balears,De 20 a 24 años,2021T4,24,33
Hombres,Illes Balears,De 20 a 24 años,2021T3,19,10
Hombres,Illes Balears,De 20 a 24 años,2021T2,30,14
Hombres,Illes Balears,De 20 a 24 años,2021T1,47,32
Hombres,Illes Balears,De 20 a 24 años,2020T4,37,98
Hombres,Illes Balears,De 20 a 24 años,2020T3,32,53
Hombres,Illes Balears,De 20 a 24 años,2020T2,35,65
Hombres,Illes Balears,De 20 a 24 años,2020T1,31,84
Hombres,Illes Balears,De 20 a 24 años,2019T4,24,49
Hombres,Illes Balears,De 20 a 24 años,2019T3,16,48
Hombres,Illes Balears,De 20 a 24 años,2019T2,27,27
Hombres,Illes Balears,De 20 a 24 años,2019T1,29,27
Hombres,Illes Balears,De 20 a 24 años,2018T4,17,94
Hombres,Illes Balears,De 20 a 24 años,2018T3,15,47
Hombres,Illes Balears,De 20 a 24 años,2018T2,39,80
Hombres,Illes Balears,De 20 a 24 años,2018T1,39,34
Hombres,Illes Balears,De 20 a 24 años,2017T4,28,70
Hombres,Illes Balears,De 20 a 24 años,2017T3,13,67
Hombres,Illes Balears,De 20 a 24 años,2017T2,28,55
Hombres,Illes Balears,De 20 a 24 años,2017T1,31,41
Hombres,Illes Balears,De 20 a 24 años,2016T4,33,18
Hombres,Illes Balears,De 20 a 24 años,2016T3,26,59
Hombres,Illes Balears,De 20 a 24 años,2016T2,36,79
Hombres,Illes Balears,De 20 a 24 años,2016T1,54,78
Hombres,Illes Balears,De 20 a 24 años,2015T4,44,50
Hombres,Illes Balears,De 20 a 24 años,2015T3,31,95
Hombres,Illes Balears,De 20 a 24 años,2015T2,39,73
Hombres,Illes Balears,De 20 a 24 años,2015T1,51,61
Hombres,Illes Balears,De 20 a 24 años,2014T4,40,44
Hombres,Illes Balears,De 20 a 24 años,2014T3,37,5
Hombres,Illes Balears,De 20 a 24 años,2014T2,33,84
Hombres,Illes Balears,De 20 a 24 años,2014T1,41,86
Hombres,Illes Balears,De 20 a 24 años,2013T4,36,56
Hombres,Illes Balears,De 20 a 24 años,2013T3,21,93
Hombres,Illes Balears,De 20 a 24 años,2013T2,35,38
Hombres,Illes Balears,De 20 a 24 años,2013T1,56,70
Hombres,Illes Balears,De 20 a 24 años,2012T4,55,56
Hombres,Illes Balears,De 20 a 24 años,2012T3,28,25
Hombres,Illes Balears,De 20 a 24 años,2012T2,33,15
Hombres,Illes Balears,De 20 a 24 años,2012T1,44,16
Hombres,Illes Balears,De 20 a 24 años,2011T4,54,36
Hombres,Illes Balears,De 20 a 24 años,2011T3,32,43
Hombres,Illes Balears,De 20 a 24 años,2011T2,40,54
Hombres,Illes Balears,De 20 a 24 años,2011T1,46,76
Hombres,Illes Balears,De 20 a 24 años,2010T4,43,58
Hombres,Illes Balears,De 20 a 24 años,2010T3,38,82
Hombres,Illes Balears,De 20 a 24 años,2010T2,46,30
Hombres,Illes Balears,De 20 a 24 años,2010T1,38,39
Hombres,Illes Balears,De 20 a 24 años,2009T4,42,5
Hombres,Illes Balears,De 20 a 24 años,2009T3,31,12
Hombres,Illes Balears,De 20 a 24 años,2009T2,29,85
Hombres,Illes Balears,De 20 a 24 años,2009T1,30,30
Hombres,Illes Balears,De 20 a 24 años,2008T4,21,12
Hombres,Illes Balears,De 20 a 24 años,2008T3,28,36
Hombres,Illes Balears,De 20 a 24 años,2008T2,22,41
Hombres,Illes Balears,De 20 a 24 años,2008T1,17,94
Hombres,Illes Balears,De 20 a 24 años,2007T4,13,61
Hombres,Illes Balears,De 20 a 24 años,2007T3,5,0
Hombres,Illes Balears,De 20 a 24 años,2007T2,6,62
Hombres,Illes Balears,De 20 a 24 años,2007T1,11,60
Hombres,Illes Balears,De 20 a 24 años,2006T4,6,68
Hombres,Illes Balears,De 20 a 24 años,2006T3,3,79
Hombres,Illes Balears,De 20 a 24 años,2006T2,5,88
Hombres,Illes Balears,De 20 a 24 años,2006T1,8,61
Hombres,Illes Balears,De 20 a 24 años,2005T4,10,13
Hombres,Illes Balears,De 20 a 24 años,2005T3,5,25
Hombres,Illes Balears,De 20 a 24 años,2005T2,5,0
Hombres,Illes Balears,De 20 a 24 años,2005T1,15,31
Hombres,Illes Balears,De 20 a 24 años,2004T4,15,10
Hombres,Illes Balears,De 20 a 24 años,2004T3,9,50
Hombres,Illes Balears,De 20 a 24 años,2004T2,12,48
Hombres,Illes Balears,De 20 a 24 años,2004T1,19,80
Hombres,Illes Balears,De 20 a 24 años,2003T4,18,17
Hombres,Illes Balears,De 20 a 24 años,2003T3,9,24
Hombres,Illes Balears,De 20 a 24 años,2003T2,11,27
Hombres,Illes Balears,De 20 a 24 años,2003T1,17,29
Hombres,Illes Balears,De 20 a 24 años,2002T4,20,52
Hombres,Illes Balears,De 20 a 24 años,2002T3,6,47
Hombres,Illes Balears,De 20 a 24 años,2002T2,7,81
Hombres,Illes Balears,De 20 a 24 años,2002T1,11,5
Hombres,Illes Balears,De 25 a 54 años,2023T4,9,51
Hombres,Illes Balears,De 25 a 54 años,2023T3,4,83
Hombres,Illes Balears,De 25 a 54 años,2023T2,6,4
Hombres,Illes Balears,De 25 a 54 años,2023T1,15,51
Hombres,Illes Balears,De 25 a 54 años,2022T4,8,74
Hombres,Illes Balears,De 25 a 54 años,2022T3,3,92
Hombres,Illes Balears,De 25 a 54 años,2022T2,7,74
Hombres,Illes Balears,De 25 a 54 años,2022T1,15,60
Hombres,Illes Balears,De 25 a 54 años,2021T4,14,47
Hombres,Illes Balears,De 25 a 54 años,2021T3,9,10
Hombres,Illes Balears,De 25 a 54 años,2021T2,13,34
Hombres,Illes Balears,De 25 a 54 años,2021T1,17,30
Hombres,Illes Balears,De 25 a 54 años,2020T4,15,63
Hombres,Illes Balears,De 25 a 54 años,2020T3,12,26
Hombres,Illes Balears,De 25 a 54 años,2020T2,14,91
Hombres,Illes Balears,De 25 a 54 años,2020T1,13,79
Hombres,Illes Balears,De 25 a 54 años,2019T4,8,10
Hombres,Illes Balears,De 25 a 54 años,2019T3,6,72
Hombres,Illes Balears,De 25 a 54 años,2019T2,7,27
Hombres,Illes Balears,De 25 a 54 años,2019T1,13,72
Hombres,Illes Balears,De 25 a 54 años,2018T4,10,78
Hombres,Illes Balears,De 25 a 54 años,2018T3,7,28
Hombres,Illes Balears,De 25 a 54 años,2018T2,8,0
Hombres,Illes Balears,De 25 a 54 años,2018T1,16,56
Hombres,Illes Balears,De 25 a 54 años,2017T4,11,40
Hombres,Illes Balears,De 25 a 54 años,2017T3,7,50
Hombres,Illes Balears,De 25 a 54 años,2017T2,8,93
Hombres,Illes Balears,De 25 a 54 años,2017T1,14,7
Hombres,Illes Balears,De 25 a 54 años,2016T4,11,49
Hombres,Illes Balears,De 25 a 54 años,2016T3,9,16
Hombres,Illes Balears,De 25 a 54 años,2016T2,10,17
Hombres,Illes Balears,De 25 a 54 años,2016T1,16,3
Hombres,Illes Balears,De 25 a 54 años,2015T4,15,49
Hombres,Illes Balears,De 25 a 54 años,2015T3,14,2
Hombres,Illes Balears,De 25 a 54 años,2015T2,13,48
Hombres,Illes Balears,De 25 a 54 años,2015T1,19,13
Hombres,Illes Balears,De 25 a 54 años,2014T4,17,38
Hombres,Illes Balears,De 25 a 54 años,2014T3,15,10
Hombres,Illes Balears,De 25 a 54 años,2014T2,18,54
Hombres,Illes Balears,De 25 a 54 años,2014T1,26,13
Hombres,Illes Balears,De 25 a 54 años,2013T4,23,53
Hombres,Illes Balears,De 25 a 54 años,2013T3,16,69
Hombres,Illes Balears,De 25 a 54 años,2013T2,19,99
Hombres,Illes Balears,De 25 a 54 años,2013T1,26,71
Hombres,Illes Balears,De 25 a 54 años,2012T4,22,68
Hombres,Illes Balears,De 25 a 54 años,2012T3,17,68
Hombres,Illes Balears,De 25 a 54 años,2012T2,18,51
Hombres,Illes Balears,De 25 a 54 años,2012T1,26,6
Hombres,Illes Balears,De 25 a 54 años,2011T4,23,73
Hombres,Illes Balears,De 25 a 54 años,2011T3,18,74
Hombres,Illes Balears,De 25 a 54 años,2011T2,19,1
Hombres,Illes Balears,De 25 a 54 años,2011T1,22,68
Hombres,Illes Balears,De 25 a 54 años,2010T4,21,35
Hombres,Illes Balears,De 25 a 54 años,2010T3,16,3
Hombres,Illes Balears,De 25 a 54 años,2010T2,17,78
Hombres,Illes Balears,De 25 a 54 años,2010T1,20,1
Hombres,Illes Balears,De 25 a 54 años,2009T4,19,42
Hombres,Illes Balears,De 25 a 54 años,2009T3,16,71
Hombres,Illes Balears,De 25 a 54 años,2009T2,18,38
Hombres,Illes Balears,De 25 a 54 años,2009T1,18,27
Hombres,Illes Balears,De 25 a 54 años,2008T4,12,46
Hombres,Illes Balears,De 25 a 54 años,2008T3,7,83
Hombres,Illes Balears,De 25 a 54 años,2008T2,4,95
Hombres,Illes Balears,De 25 a 54 años,2008T1,8,81
Hombres,Illes Balears,De 25 a 54 años,2007T4,7,86
Hombres,Illes Balears,De 25 a 54 años,2007T3,3,92
Hombres,Illes Balears,De 25 a 54 años,2007T2,3,24
Hombres,Illes Balears,De 25 a 54 años,2007T1,7,19
Hombres,Illes Balears,De 25 a 54 años,2006T4,4,90
Hombres,Illes Balears,De 25 a 54 años,2006T3,4,21
Hombres,Illes Balears,De 25 a 54 años,2006T2,5,6
Hombres,Illes Balears,De 25 a 54 años,2006T1,5,5
Hombres,Illes Balears,De 25 a 54 años,2005T4,4,59
Hombres,Illes Balears,De 25 a 54 años,2005T3,1,91
Hombres,Illes Balears,De 25 a 54 años,2005T2,3,16
Hombres,Illes Balears,De 25 a 54 años,2005T1,6,73
Hombres,Illes Balears,De 25 a 54 años,2004T4,5,38
Hombres,Illes Balears,De 25 a 54 años,2004T3,4,99
Hombres,Illes Balears,De 25 a 54 años,2004T2,6,85
Hombres,Illes Balears,De 25 a 54 años,2004T1,7,61
Hombres,Illes Balears,De 25 a 54 años,2003T4,7,76
Hombres,Illes Balears,De 25 a 54 años,2003T3,5,0
Hombres,Illes Balears,De 25 a 54 años,2003T2,6,37
Hombres,Illes Balears,De 25 a 54 años,2003T1,7,70
Hombres,Illes Balears,De 25 a 54 años,2002T4,6,54
Hombres,Illes Balears,De 25 a 54 años,2002T3,4,27
Hombres,Illes Balears,De 25 a 54 años,2002T2,4,15
Hombres,Illes Balears,De 25 a 54 años,2002T1,6,56
Hombres,Illes Balears,55 y más años,2023T4,9,91
Hombres,Illes Balears,55 y más años,2023T3,5,70
Hombres,Illes Balears,55 y más años,2023T2,5,33
Hombres,Illes Balears,55 y más años,2023T1,18,33
Hombres,Illes Balears,55 y más años,2022T4,9,16
Hombres,Illes Balears,55 y más años,2022T3,2,96
Hombres,Illes Balears,55 y más años,2022T2,4,58
Hombres,Illes Balears,55 y más años,2022T1,10,94
Hombres,Illes Balears,55 y más años,2021T4,8,46
Hombres,Illes Balears,55 y más años,2021T3,8,15
Hombres,Illes Balears,55 y más años,2021T2,8,48
Hombres,Illes Balears,55 y más años,2021T1,6,24
Hombres,Illes Balears,55 y más años,2020T4,8,39
Hombres,Illes Balears,55 y más años,2020T3,8,56
Hombres,Illes Balears,55 y más años,2020T2,6,93
Hombres,Illes Balears,55 y más años,2020T1,10,39
Hombres,Illes Balears,55 y más años,2019T4,9,1
Hombres,Illes Balears,55 y más años,2019T3,7,40
Hombres,Illes Balears,55 y más años,2019T2,8,24
Hombres,Illes Balears,55 y más años,2019T1,11,31
Hombres,Illes Balears,55 y más años,2018T4,9,52
Hombres,Illes Balears,55 y más años,2018T3,2,33
Hombres,Illes Balears,55 y más años,2018T2,10,62
Hombres,Illes Balears,55 y más años,2018T1,16,64
Hombres,Illes Balears,55 y más años,2017T4,17,24
Hombres,Illes Balears,55 y más años,2017T3,12,46
Hombres,Illes Balears,55 y más años,2017T2,10,17
Hombres,Illes Balears,55 y más años,2017T1,14,68
Hombres,Illes Balears,55 y más años,2016T4,8,43
Hombres,Illes Balears,55 y más años,2016T3,7,69
Hombres,Illes Balears,55 y más años,2016T2,8,77
Hombres,Illes Balears,55 y más años,2016T1,14,12
Hombres,Illes Balears,55 y más años,2015T4,9,33
Hombres,Illes Balears,55 y más años,2015T3,10,39
Hombres,Illes Balears,55 y más años,2015T2,11,27
Hombres,Illes Balears,55 y más años,2015T1,20,15
Hombres,Illes Balears,55 y más años,2014T4,20,49
Hombres,Illes Balears,55 y más años,2014T3,18,40
Hombres,Illes Balears,55 y más años,2014T2,23,35
Hombres,Illes Balears,55 y más años,2014T1,28,53
Hombres,Illes Balears,55 y más años,2013T4,20,51
Hombres,Illes Balears,55 y más años,2013T3,15,41
Hombres,Illes Balears,55 y más años,2013T2,13,98
Hombres,Illes Balears,55 y más años,2013T1,19,49
Hombres,Illes Balears,55 y más años,2012T4,14,8
Hombres,Illes Balears,55 y más años,2012T3,16,1
Hombres,Illes Balears,55 y más años,2012T2,14,54
Hombres,Illes Balears,55 y más años,2012T1,19,56
Hombres,Illes Balears,55 y más años,2011T4,16,80
Hombres,Illes Balears,55 y más años,2011T3,12,62
Hombres,Illes Balears,55 y más años,2011T2,12,46
Hombres,Illes Balears,55 y más años,2011T1,13,95
Hombres,Illes Balears,55 y más años,2010T4,16,13
Hombres,Illes Balears,55 y más años,2010T3,13,55
Hombres,Illes Balears,55 y más años,2010T2,7,88
Hombres,Illes Balears,55 y más años,2010T1,13,33
Hombres,Illes Balears,55 y más años,2009T4,8,59
Hombres,Illes Balears,55 y más años,2009T3,8,72
Hombres,Illes Balears,55 y más años,2009T2,9,79
Hombres,Illes Balears,55 y más años,2009T1,10,36
Hombres,Illes Balears,55 y más años,2008T4,3,6
Hombres,Illes Balears,55 y más años,2008T3,1,49
Hombres,Illes Balears,55 y más años,2008T2,5,87
Hombres,Illes Balears,55 y más años,2008T1,2,55
Hombres,Illes Balears,55 y más años,2007T4,4,78
Hombres,Illes Balears,55 y más años,2007T3,2,14
Hombres,Illes Balears,55 y más años,2007T2,1,10
Hombres,Illes Balears,55 y más años,2007T1,4,97
Hombres,Illes Balears,55 y más años,2006T4,3,10
Hombres,Illes Balears,55 y más años,2006T3,0,55
Hombres,Illes Balears,55 y más años,2006T2,3,31
Hombres,Illes Balears,55 y más años,2006T1,3,8
Hombres,Illes Balears,55 y más años,2005T4,2,18
Hombres,Illes Balears,55 y más años,2005T3,3,5
Hombres,Illes Balears,55 y más años,2005T2,2,73
Hombres,Illes Balears,55 y más años,2005T1,4,16
Hombres,Illes Balears,55 y más años,2004T4,3,4
Hombres,Illes Balears,55 y más años,2004T3,5,18
Hombres,Illes Balears,55 y más años,2004T2,3,20
Hombres,Illes Balears,55 y más años,2004T1,3,27
Hombres,Illes Balears,55 y más años,2003T4,3,50
Hombres,Illes Balears,55 y más años,2003T3,4,88
Hombres,Illes Balears,55 y más años,2003T2,4,67
Hombres,Illes Balears,55 y más años,2003T1,3,71
Hombres,Illes Balears,55 y más años,2002T4,5,41
Hombres,Illes Balears,55 y más años,2002T3,5,58
Hombres,Illes Balears,55 y más años,2002T2,5,90
Hombres,Illes Balears,55 y más años,2002T1,4,98
Hombres,Canarias,Total,2023T4,14,27
Hombres,Canarias,Total,2023T3,13,21
Hombres,Canarias,Total,2023T2,13,4
Hombres,Canarias,Total,2023T1,15,89
Hombres,Canarias,Total,2022T4,12,88
Hombres,Canarias,Total,2022T3,15,25
Hombres,Canarias,Total,2022T2,17,78
Hombres,Canarias,Total,2022T1,19,39
Hombres,Canarias,Total,2021T4,17,77
Hombres,Canarias,Total,2021T3,22,16
Hombres,Canarias,Total,2021T2,24,9
Hombres,Canarias,Total,2021T1,25,1
Hombres,Canarias,Total,2020T4,23,35
Hombres,Canarias,Total,2020T3,22,59
Hombres,Canarias,Total,2020T2,22,18
Hombres,Canarias,Total,2020T1,17,83
Hombres,Canarias,Total,2019T4,17,47
Hombres,Canarias,Total,2019T3,18,77
Hombres,Canarias,Total,2019T2,20,54
Hombres,Canarias,Total,2019T1,20,46
Hombres,Canarias,Total,2018T4,19,22
Hombres,Canarias,Total,2018T3,19,16
Hombres,Canarias,Total,2018T2,18,3
Hombres,Canarias,Total,2018T1,19,18
Hombres,Canarias,Total,2017T4,20,2
Hombres,Canarias,Total,2017T3,18,38
Hombres,Canarias,Total,2017T2,22,12
